鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
東港鎮,土地,大鵬段850-11地號,988.95,都市：其他:遊憩區,,,1100709,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14957700,15125,,0.0,0,標的無水面部分,RPQNMLSJIIGGFDT56DA,0.0,0.0,0.0,無,
東港鎮,土地,大鵬段850-8地號,599.94,都市：其他:遊憩區,,,1100709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9074024,15125,,0.0,0,標的無水面部分,RPRNMLSJIIGGFDT66DA,0.0,0.0,0.0,無,
林邊鄉,土地,下庄段43地號,6334.43,,一般農業區,農牧用地,1100827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8947000,1412,,0.0,0,,RPQNMLNKIIGGFDT78DA,0.0,0.0,0.0,無,031
車城鄉,房地(土地+建物)+車位,屏東縣車城鄉龍井路１之２０號５樓之９,38.82,,鄉村區,乙種建築用地,1100903,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造　　,1060705,143.97,2,2,2,有,無,5600000,38897,一樓平面,0.0,0,,RPSNMLRLRHGGFET77DA,89.03,16.22,0.0,無,
新園鄉,房地(土地+建物),屏東縣新園鄉仙吉路１４５號,195.7,都市：其他:住宅區,,,1100917,土地2建物2車位0,全,二層,透天厝,其他,,0620710,191.37,8,4,6,有,無,3241780,16940,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPJIIGGFDT86DA,191.37,0.0,0.0,無,
崁頂鄉,土地,頂愛段444-1地號,3327.51,,一般農業區,農牧用地,1100604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,2104,,0.0,0,,RPRNMLLJIIGGFDT58DA,0.0,0.0,0.0,無,032
林邊鄉,土地,鎮林段3-1地號,79.25,,,,1100924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,427158,5390,,0.0,0,政府機關標讓售；,RPSNMLOJIIGGFDT98DA,0.0,0.0,0.0,無,
潮州鎮,土地,四春段1068地號,1958.42,,一般農業區,農牧用地,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,3830,,0.0,0,,RPSNMLNKIIGGFCT88DA,0.0,0.0,0.0,無,033
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮介壽路３３７號三樓,45.02,,鄉村區,乙種建築用地,1100902,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,1100315,135.67000000000002,3,1,2,有,無,6420000,47321,一樓平面,0.0,0,,RPOOMLMKIIGGFCT48DA,81.64,10.39,0.0,無,034
內埔鄉,房地(土地+建物),屏東縣內埔鄉永田路８５號,86.77,,一般農業區,甲種建築用地,1100923,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830322,164.61,4,2,3,有,無,3600000,21870,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLMKIIGGFCT78DA,149.04,15.57,0.0,無,
