鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
義竹鄉,土地,子寮段456地號,193.16,,一般農業區,養殖用地,1100610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,466,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPSNMLOKIIGGFBQ58DA,0.0,0.0,0.0,無,
義竹鄉,土地,新店新段481地號,67.93,,鄉村區,乙種建築用地,1100921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,99000,1457,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；瑕疵物件；,RPUNMLOKIIGGFBQ78DA,0.0,0.0,0.0,無,
布袋鎮,土地,景山段823地號,172.66,都市：其他:住宅區,,,1101003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2896,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOKIIGGFBQ88DA,0.0,0.0,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮過溪里過溪５８９號,6216.74,,一般農業區,丁種建築用地,1100527,土地3建物2車位0,全,一層,透天厝,工業用,鋼架造,0620916,590.91,0,0,0,無,無,210000000,355384,,0.0,0,未登記建物；,RPTNMLMJQHGGFCQ56DA,590.91,0.0,0.0,無,
六腳鄉,土地,港尾寮段港美小段232地號,2631.0,,特定農業區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560000,593,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMLRHGGFBQ66DA,0.0,0.0,0.0,無,
六腳鄉,土地,港尾寮新段106地號,1.58,,鄉村區,乙種建築用地,1101005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000,6329,,0.0,0,,RPPNMLQJIIGGFBQ38DA,0.0,0.0,0.0,無,
六腳鄉,土地,溪墘厝段正義小段61地號,1590.0,,特定農業區,農牧用地,1100924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1431000,900,,0.0,0,,RPSNMLMKIIGGFBQ38DA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝段過溝小段241地號,1591.4,,一般農業區,農牧用地,1100930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,754,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKIIGGFBQ38DA,0.0,0.0,0.0,無,
朴子市,土地,崁後段南崁小段752地號,2876.0,,特定農業區,農牧用地,1101003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2588400,900,,0.0,0,,RPUNMLPKIIGGFBQ88DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市山通路１４２之２號,60.0,都市：其他:商業區,,,1100711,土地1建物1車位0,全,四層,透天厝,商業用,鋼筋混凝土造,0750619,188.82,5,3,6,有,無,12500000,66201,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKIIGGFBQ38DA,180.36,8.46,0.0,無,
溪口鄉,土地,厝子段下厝小段346地號,2341.0,,特定農業區,農牧用地,1100818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,1794,,0.0,0,農作物；,RPQNMLQKIIGGFCQ68DA,0.0,0.0,0.0,無,
溪口鄉,土地,柴林?段柴林小段596-1地號,2001.0,,特定農業區,農牧用地,1100922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2201000,1100,,0.0,0,,RPPNMLSKIIGGFCQ78DA,0.0,0.0,0.0,無,
溪口鄉,房地(土地+建物),嘉義縣溪口鄉疊溪村下員林２８之４號,163.71,,鄉村區,乙種建築用地,1100926,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810630,158.26,3,2,3,有,無,4650000,29382,,0.0,0,其他增建；,RPRNMLSKIIGGFCQ98DA,158.26,0.0,0.0,無,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉金興村武昌街９號,81.18,都市：其他:住,,,1100930,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701229,94.6,3,2,2,有,無,3880000,41015,,0.0,0,頂樓加蓋；,RPSNMLSKIIGGFCQ09DA,87.22,7.38,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８３號,97.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,181.11,5,2,3,有,無,7050000,38927,,0.0,0,,RPPOMLOKIIGGFCQ48DA,166.73,14.38,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８５號,100.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,180.16,5,1,3,有,無,7020000,38965,,0.0,0,,RPQOMLOKIIGGFCQ58DA,165.36,14.8,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之９８號,147.29,都市：其他:農,,,1100827,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,181.32,5,1,5,有,無,7260000,40040,,0.0,0,,RPTOMLOKIIGGFCQ88DA,166.6,14.72,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮大美里大埔美４７２號,64.31,,鄉村區,乙種建築用地,1100616,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0720702,111.98,3,2,2,有,無,1850000,16521,,0.0,0,頂樓加蓋；其他增建；,RPUNMLMKIIGGFCQ68DA,111.98,0.0,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８７號,101.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,202.8,4,2,5,有,無,7800000,38462,,0.0,0,,RPTNMLNKIIGGFCQ68DA,186.38,16.42,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８８號,97.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,182.55,5,1,5,有,無,7350000,40263,,0.0,0,,RPUNMLNKIIGGFCQ78DA,168.11,14.44,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８９號,93.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,176.28,5,1,5,有,無,7160000,40617,,0.0,0,,RPQNMLOKIIGGFCQ48DA,160.76,15.52,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之９１號,86.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,188.03,5,2,3,有,無,7550000,40153,,0.0,0,,RPRNMLOKIIGGFCQ58DA,172.65,15.38,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之７８號,96.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,172.31,5,1,5,有,無,7350000,42656,,0.0,0,,RPUNMLOKIIGGFCQ88DA,155.93,16.38,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８１號,95.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,165.96,5,1,5,有,無,6500000,39166,,0.0,0,,RPWNMLOKIIGGFCQ09DA,150.8,15.16,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮明和里甘蔗崙８５之８２號,90.0,都市：其他:住,,,1100827,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100608,178.66,5,2,3,有,無,6800000,38061,,0.0,0,,RPXNMLOKIIGGFCQ56DA,164.48,14.18,0.0,無,
水上鄉,土地,大崙段新興小段55地號,2501.0,,特定農業區,農牧用地,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4480000,1791,,0.0,0,農作物；,RPUNMLRJIIGGFDQ56DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),嘉義縣水上鄉寬士村崎子頭１０之１３３號,238.18,,鄉村區,乙種建築用地,1100928,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821103,344.6,5,3,5,有,無,11100000,32211,,0.0,0,,RPUNMLTLRHGGFDQ77DA,344.6,0.0,0.0,無,
太保市,土地,新舊埤段1077地號,2160.34,,鄉村區,乙種建築用地,1100502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29407500,13612,,0.0,0,,RPPNMLKMRHGGFDQ09DA,0.0,0.0,0.0,無,
水上鄉,土地,三和段512地號,1196.74,都市：其他:住宅區,,,1100924,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9050000,7562,,0.0,0,包含公共設施保留地用地；,RPTNMLOKIIGGFDQ88DA,0.0,0.0,0.0,無,
水上鄉,土地,南靖段南和小段29地號,1050.0,,特定農業區,農牧用地,1100915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2381,,0.0,0,,RPUNMLOKIIGGFDQ98DA,0.0,0.0,0.0,無,
太保市,房地(土地+建物),嘉義縣太保市安仁里祥和一路東段２５巷１３號五樓１３,10.56,都市：其他:第二種住宅區,,,1101009,土地4建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920505,26.73,1,0,1,有,有,1100000,41152,,0.0,0,,RPPOMLOKIIGGFDQ58DA,17.78,3.86,0.0,有,
鹿草鄉,土地,鹿草段鹿東小段179-2地號,1469.0,,特定農業區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2135000,1453,,0.0,0,含地政士服務費15000元；,RPROMLOKIIGGFDQ78DA,0.0,0.0,0.0,無,
太保市,房地(土地+建物),嘉義縣太保市新埤里４鄰新埤１８０之５號,93.76,,鄉村區,乙種建築用地,1101003,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810529,159.7,3,2,3,有,無,4100000,25673,,0.0,0,,RPUNMLPKIIGGFDQ09DA,152.28,7.42,0.0,無,
番路鄉,房地(土地+建物),嘉義縣番路鄉江西村６鄰平２０號四樓六,6.51,都市：其他:保護區,,,1100924,土地2建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820401,48.26,1,1,1,有,有,1250000,25901,,0.0,0,,RPPNMLOKIIGGFEQ58DA,33.68,5.15,0.0,有,
鹿草鄉,土地,鹿草段鹿草小段493地號,2325.0,,特定農業區,農牧用地,1100917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,860,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLOKIIGGFDQ88EA,0.0,0.0,0.0,無,
