鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
礁溪鄉,土地,民生段11地號,3600.0,,特定農業區,農牧用地,1100827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23413000,6504,,0.0,0,,RPPOMLSJIIGGFBG67DA,0.0,0.0,0.0,無,
礁溪鄉,土地,武暖段983地號,3246.77,,特定農業區,農牧用地,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17678000,5445,,0.0,0,,RPPNMLLKIIGGFBG96DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路５６號五樓之二,16.96,都市：其他:住宅區,,,1100724,土地1建物2車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851014,99.84,2,1,1,有,有,4850000,48578,,0.0,0,,RPSOMLMKIIGGFBG47DA,58.44,7.52,0.0,有,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市公園東路５１巷１０號,121.94,都市：其他:第二種住宅區,,,1100805,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100810,243.69,4,2,5,有,無,15650000,64221,,0.0,0,,RPTOMLMKIIGGFBG57DA,221.99,21.7,0.0,無,
壯圍鄉,土地,美城段637地號,1673.0,,特定農業區,農牧用地,1100727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5110000,3054,,0.0,0,,RPPPMLSJIIGGFBG77DA,0.0,0.0,0.0,無,
壯圍鄉,土地,美城段639地號,1100.0,,特定農業區,甲種建築用地,1100727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29282000,26620,,0.0,0,,RPQPMLSJIIGGFBG87DA,0.0,0.0,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉興農路６７號,129.7,都市：其他:住宅區,,,1100914,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1060426,318.1,4,2,5,有,無,26800000,84250,,0.0,0,增建範圍：天井、二樓陽台、地下室、有溫泉水。土地買賣總價為938萬元正，房屋買賣總價1742萬元正。其他增建；,RPXOMLMKIIGGFBG97DA,291.45,26.65,0.0,有,
宜蘭市,土地,乾門一段1067地號,81.22,都市：其他:住宅區,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,57868,,0.0,0,,RPVPMLMKIIGGFBG87DA,0.0,0.0,0.0,無,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路三段２３２巷５９弄１６號,307.77,,特定農業區,農牧用地,1100823,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020110,283.94,4,2,5,有,無,17800000,62689,,0.0,0,,RPWPMLMKIIGGFBG97DA,275.41,8.53,0.0,無,036
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康一街８７號五樓之十,14.46,都市：其他:健康休閒專用區四,,,1100915,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1000527,77.52,2,2,2,有,有,9000000,116099,,0.0,0,車位隨到隨停,RPOQMLMKIIGGFBG27DA,38.1,7.7,0.0,有,037
壯圍鄉,土地,中興段875地號,2882.0,,特定農業區,農牧用地,1100827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9300000,3227,,0.0,0,,RPPQMLMKIIGGFBG37DA,0.0,0.0,0.0,無,
五結鄉,土地,加新段353地號,2567.49,,一般農業區,農牧用地,1100901,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5825025,2269,,0.0,0,農作物；,RPPPMLSJRHGGFAG58EA,0.0,0.0,0.0,無,
蘇澳鎮,土地,蘇港段202地號,291.67,都市：其他:商業區,,,1100908,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17352200,59493,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLSJIIGGFAG87EA,0.0,0.0,0.0,無,038
頭城鎮,土地,頂埔段48地號,1258.51,,特定農業區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2577500,2048,,0.0,0,地清或未辦繼承標售；,RPTPMLOKIIGGFBG87DA,0.0,0.0,0.0,無,
五結鄉,房地(土地+建物),宜蘭縣五結鄉下清路２巷１７弄１２號,174.14,,工業區,丁種建築用地,1100806,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100804,277.52,6,2,6,有,無,9580000,34520,,0.0,0,,RPVOMLMKIIGGFAG77EA,262.42,15.1,0.0,無,
羅東鎮,土地,南昌段672-7地號,46.0,都市：其他:住宅區,,,1100915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1461000,31761,,0.0,0,,RPSNMLNKIIGGFAG47EA,0.0,0.0,0.0,無,
羅東鎮,土地,南昌段672-5地號,37.0,都市：其他:住宅區,,,1100915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1175000,31757,,0.0,0,,RPTNMLNKIIGGFAG57EA,0.0,0.0,0.0,無,
羅東鎮,土地,南昌段672-6地號,42.0,都市：其他:住宅區,,,1100915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1334000,31762,,0.0,0,,RPUNMLNKIIGGFAG67EA,0.0,0.0,0.0,無,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中山路一段４４５號五樓,30.41,都市：其他:住宅區,,,1100924,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871019,121.38,2,1,2,有,無,2800000,23068,,0.0,0,姊弟間買賣親友、員工、共有人或其他特殊關係間之交易；,RPOOMLNKIIGGFAG17EA,92.17,9.21,0.0,無,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮文中街１２４巷１０弄６號,176.38,都市：其他:住宅區,,,1100918,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0980224,214.07,5,2,4,有,無,9800000,45779,,0.0,0,,RPPOMLNKIIGGFAG27EA,197.21,16.86,0.0,無,
五結鄉,土地,利福段922地號,52.94,,鄉村區,乙種建築用地,1100911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,820000,15489,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKIIGGFAG27EA,0.0,0.0,0.0,無,039
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市農權路三段１６３巷５號六樓之七,19.71,都市：其他:住宅區,,,1100826,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100330,108.00999999999999,2,2,1,有,有,8140000,92976,坡道平面,33.69,1230000,,RPWNMLMKIIGGFBG87EA,45.99,5.22,0.0,有,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新興路７２巷５號四樓,14.42,都市：其他:住宅區,,,1100910,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741029,73.53999999999999,2,2,2,有,無,3300000,44874,,0.0,0,,RPVNMLNKIIGGFBG87EA,67.46,0.0,0.0,有,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市津梅路７２巷５弄６號二樓,26.26,都市：其他:住宅區,,,1100810,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811215,86.92,2,1,1,有,無,4000000,46019,,0.0,0,,RPPNMLMKIIGGFBG17EA,77.89,9.03,0.0,無,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮陽明巷３１號,91.0,都市：其他:道路用地,,,1100914,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0810103,106.41,5,2,3,有,無,4280000,40222,,0.0,0,,RPXNMLQJIIGGFAG18EA,106.41,0.0,0.0,無,
頭城鎮,土地,新二圍段1286地號,4.64,,特定農業區,農牧用地,1101005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000,1724,,0.0,0,急買急賣；,RPOPMLOKIIGGFBG47EA,0.0,0.0,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷７之１號,76.73,,鄉村區,乙種建築用地,1090225,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,139.79,3,2,3,有,無,8000000,57229,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLNKIIGGFBG27EA,132.78,7.01,0.0,無,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮民昌街８６巷８號,181.28,都市：其他:住宅區,,,1100730,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0721102,156.22,4,2,2,有,無,5600000,35847,,0.0,0,未登記建物；未登記建物；,RPXNMLNKIIGGFAG97EA,156.22,0.0,0.0,無,
羅東鎮,土地,南昌段672-8地號,51.0,都市：其他:住宅區,,,1100915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1619000,31745,,0.0,0,,RPTNMLOKIIGGFAG67EA,0.0,0.0,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷９弄３號,82.39,,鄉村區,乙種建築用地,1090628,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,154.22,3,2,3,有,無,8100000,52522,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLNKIIGGFBG47EA,139.93,14.29,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷９弄５號,81.86,,鄉村區,乙種建築用地,1091024,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,153.43,3,2,3,有,無,8000000,52141,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSNMLNKIIGGFBG57EA,139.93,13.5,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷９弄７號,81.33,,鄉村區,乙種建築用地,1100630,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,151.97,3,2,3,有,無,8100000,53300,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLNKIIGGFBG67EA,139.93,12.04,0.0,無,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市擺厘路１６之５號三樓,21.08,都市：其他:住宅區,,,1100917,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840715,143.14,3,2,2,有,有,6000000,41917,坡道平面,0.0,0,陽台外推；,RPUPMLNKIIGGFBG87DA,71.17,19.44,0.0,有,040
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮大坑路２０２號六樓之九,19.56,都市：其他:住宅區,,,1101003,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030528,87.19,1,1,1,有,有,6300000,72256,坡道機械,0.0,0,,RPRQMLMKIIGGFBG57DA,39.92,4.72,0.0,有,
礁溪鄉,土地,三皇段675-3地號,2328.2,都市：其他:道路用地,,,1091109,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50524150,21701,,0.0,0,包含公共設施用地,RPSQMLMKIIGGFBG67DA,0.0,0.0,0.0,無,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯六路８１之１９號,108.5,,特定農業區,甲種建築用地,1100908,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850213,187.97,4,2,3,有,無,6880000,36602,,0.0,0,一樓後面廚房其他增建；,RPUNMLNKIIGGFBG67DA,171.73,16.24,0.0,無,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮新興路１４５之１號,63.69,,特定農業區,甲種建築用地,1100914,土地2建物1車位0,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070323,91.66999999999999,3,2,2,有,有,5850000,63816,,0.0,0,,RPXPMLMKIIGGFBG08DA,58.76,0.0,0.0,有,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市大坡路一段１２１巷３１號十四樓之一,39.02,都市：其他:住宅區,,,1100913,土地1建物1車位1,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810825,230.32999999999998,4,2,2,有,有,8800000,38206,坡道平面,0.0,0,,RPRPMLMKIIGGFBG47DA,170.93,23.98,0.0,有,
員山鄉,房地(土地+建物),宜蘭縣員山鄉員山路一段７０７之１號,142.48,,特定農業區,甲種建築用地,1100923,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050510,294.93,4,2,5,有,無,11800000,40009,,0.0,0,增建一樓空地,RPSPMLMKIIGGFBG57DA,279.08,15.85,0.0,無,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉大福路二段２５６巷２３號,2477.0,,特定農業區,農牧用地,1100820,土地1建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1040513,487.85,5,5,7,有,無,26000000,53295,,0.0,0,,RPRNMLOKIIGGFBG47DA,445.55,42.3,0.0,無,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉順和路５５號,96.0,,特定農業區,甲種建築用地,1100115,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100621,147.09,4,2,4,有,無,7360000,50037,,0.0,0,,RPSNMLOKIIGGFBG57DA,132.57,14.52,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路１７４號四樓之三,10.46,都市：其他:住宅區,,,1100925,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820330,57.22,1,1,1,有,有,3250000,56798,,0.0,0,,RPVNMLOKIIGGFBG87DA,29.99,7.38,0.0,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路１３８號二樓之五,9.17,都市：其他:住宅區,,,1100918,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830908,46.32,1,1,1,有,有,2350000,50734,,0.0,0,陽台外推；,RPOOMLOKIIGGFBG27DA,22.52,4.54,0.0,有,041
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市自強路１８５號四樓,26.25,都市：其他:住宅區,,,1100801,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861212,171.29,3,2,2,有,有,7500000,43785,坡道平面,0.0,0,,RPOOMLMKIIGGFBG07DA,85.5,16.13,0.0,有,042
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市成功路５０之５號十樓,23.26,都市：其他:住宅區,,,1100913,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820803,142.2,3,2,2,有,有,5600000,39381,坡道平面,0.0,0,陽台外推；,RPRPMLRJIIGGFBG87DA,84.58,16.87,0.0,有,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市凱旋路１２９巷１號,60.34,都市：其他:住宅區(住四),,,1100917,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1000414,189.46,1,1,1,有,有,12200000,64394,坡道平面,0.0,0,,RPWOMLRLRHGGFBG66DA,107.63,6.74,0.0,有,043
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮禮運路２７號三樓,9.42,都市：其他:住宅區,,,1100819,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840623,57.28,3,2,2,有,無,2000000,34916,,0.0,0,二親等間買賣兄弟,RPQNMLOKIIGGFAG27DA,40.27,4.72,0.0,有,
三星鄉,土地,行健段449地號,2500.0,,特定農業區,農牧用地,1100916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5150000,2060,,0.0,0,,RPPNMLNKIIGGFAG07DA,0.0,0.0,0.0,無,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五濱路一段１３６巷２１號十一樓之１１,18.39,,一般農業區,甲種建築用地,1100929,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880128,47.61,1,1,1,有,有,1350000,28355,,0.0,0,,RPQNMLNKIIGGFAG17DA,23.77,3.78,0.0,有,044
三星鄉,土地,大洲三段941地號,3696.01,,特定農業區,農牧用地,1100909,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9680000,2619,,0.0,0,,RPQOMLNKIIGGFAG27DA,0.0,0.0,0.0,無,
五結鄉,土地,新協和段764-1地號,3549.37,,特定農業區,農牧用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19320000,5443,,0.0,0,,RPXNMLOKIIGGFAG97DA,0.0,0.0,0.0,無,
三星鄉,土地,人和三段462地號,2861.82,,特定農業區,農牧用地,1100914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8220000,2872,,0.0,0,,RPUNMLSJIIGGFAG97DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉武罕二路１４５巷６５號,101.71,,特定農業區,甲種建築用地,1100826,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100203,187.81,4,2,5,有,無,8500000,45259,,0.0,0,,RPUOMLOLRHGGFAG68DA,172.26,15.55,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉武罕二路１４５巷５８號,93.93,,特定農業區,甲種建築用地,1100821,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100203,180.68,4,2,5,有,無,8200000,45384,,0.0,0,,RPPOMLTJRHGGFAG48DA,165.27,15.41,0.0,無,
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉三路１９巷１２號,102.89,都市：其他:住宅區,,,1100907,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050704,187.2,4,1,4,有,無,7700000,41132,,0.0,0,,RPTOMLTJRHGGFAG88DA,164.1,23.1,0.0,無,045
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉null,34.27,都市：其他:住宅區,,,1101005,土地2建物3車位2,一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1100226,144.42,0,0,0,無,有,10000000,111780,一樓平面,74.64,2200000,,RPQOMLQJIIGGFAG47DA,55.23,0.0,0.0,有,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉臺興路９８號四樓,25.31,都市：其他:農業區,,,1100911,土地3建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860123,128.78,3,2,2,有,有,4000000,31061,坡道機械,0.0,0,,RPPOMLOKIIGGFAG27DA,80.56,11.93,0.0,有,
五結鄉,房地(土地+建物),宜蘭縣五結鄉利成路一段３９６巷２之１號,86.02,,鄉村區,乙種建築用地,1100910,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700625,126.22,3,2,2,有,無,3750000,29710,,0.0,0,,RPQOMLOKIIGGFAG37DA,126.22,0.0,0.0,無,
五結鄉,土地,大吉一段417地號,3292.54,,特定農業區,農牧用地,1100823,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11194636,3400,,0.0,0,,RPVNMLOKIIGGFAG77DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路二段４１２號,719.39,,特定農業區,農牧用地,1100908,土地1建物1車位0,全,一層,透天厝,農業用,鋼骨造,1040208,199.92,3,0,1,有,無,21600000,108043,,0.0,0,夾層其他增建；,RPWNMLOKIIGGFAG87DA,199.92,0.0,0.0,無,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉季水路清水一巷１弄６號三樓,53.4,,鄉村區,乙種建築用地,1100921,土地1建物1車位1,三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870602,153.37,4,2,2,有,無,2950000,19235,坡道平面,0.0,0,,RPROMLMKIIGGFAG27DA,98.77,11.5,0.0,無,046
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮過港路８９號十樓之二,31.9,都市：其他:住宅區,,,1100905,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080213,108.34,1,1,2,有,有,10620000,98025,,0.0,0,總價含車位車位為共同使用隨到隨停.,RPQNMLQJRHGGFBG28DA,45.1,4.21,0.0,有,
員山鄉,土地,望龍埤段20地號,12774.07,,山坡地保育區,農牧用地,1100910,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24600000,1926,,0.0,0,,RPQNMLRJIIGGFBG57DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉武暖路１００之１８號,91.0,,特定農業區,甲種建築用地,1100919,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1001212,150.39,4,2,3,有,無,8750000,58182,,0.0,0,一樓增建採光罩、一樓後方增建曬衣間、二樓陽台外推陽台外推；其他增建；,RPPOMLMKIIGGFBG17DA,142.18,8.21,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉化龍街２２號七樓之一,15.66,都市：其他:住宅區,,,1100924,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840904,82.89,2,1,1,有,有,5625000,67861,,0.0,0,含裝修傢俱家電,RPQOMLMKIIGGFBG27DA,52.75,2.11,0.0,有,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉中興六路１０２號,216.08,,特定農業區,甲種建築用地,1100827,土地7建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050627,243.97,4,2,4,有,有,12300000,50416,,0.0,0,,RPQOMLOKIIGGFBG47DA,233.18,10.79,0.0,無,
壯圍鄉,土地,吉祥一段243地號,1657.76,都市：其他:農業區,,,1100904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6519000,3932,,0.0,0,,RPSOMLOKIIGGFBG67DA,0.0,0.0,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉三鬮路９５巷１８號,48.05,,特定農業區,甲種建築用地,1100925,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1091229,87.62,4,2,3,有,無,4250000,48505,,0.0,0,,RPUOMLOKIIGGFBG87DA,80.23,7.39,0.0,無,047
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市嵐峰路一段１７５號四樓之一,46.2,都市：其他:第三種住宅區。,,,1100403,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100714,170.79000000000002,3,2,2,有,有,12530000,81526,坡道平面,30.59,1100000,,RPWOMLOKIIGGFBG08DA,96.08,9.67,0.0,有,
壯圍鄉,土地,新社段343地號,521.0,,一般農業區,農牧用地,1101004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,788013,1513,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPPMLOKIIGGFBG47DA,0.0,0.0,0.0,無,048
員山鄉,土地,深惠段334地號,1154.48,,特定農業區,農牧用地,1100909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,2945,,0.0,0,本筆土地為被套繪地,RPQPMLOKIIGGFBG57DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉育龍路５６９號,897.0,都市：其他:工業區,,,1091109,土地1建物1車位0,全,一層,透天厝,工業用,鋼造,0870223,296.94,0,0,0,無,無,18993975,63966,,0.0,0,,RPQQMLMKIIGGFBG47DA,296.94,0.0,0.0,無,
礁溪鄉,土地,三民一段137地號,3219.03,,特定農業區,農牧用地,1100918,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19470000,6048,,0.0,0,,RPSNMLPJIIGGFBG57DA,0.0,0.0,0.0,無,
員山鄉,土地,深惠段107地號,1552.46,,特定農業區,農牧用地,1100911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6105000,3932,,0.0,0,,RPPOMLNKIIGGFBG27DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉柴圍路８３之２５號,110.11,,特定農業區,甲種建築用地,1100915,土地2建物1車位0,二層，三層，四層，見其他登記事項,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061114,251.83,4,2,5,有,無,15000000,59564,,0.0,0,,RPUPMLOKIIGGFBG97DA,233.98,17.85,0.0,有,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉武暖路１６８之４２號,174.02,,特定農業區,甲種建築用地,1100910,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071023,241.62,5,2,5,有,無,15000000,62081,,0.0,0,,RPVPMLOKIIGGFBG08DA,226.61,14.39,0.0,有,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市黎明三路一段４６巷１０號,102.92,都市：其他:住宅區,,,1100904,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940519,236.95,5,2,3,有,無,11850000,50011,,0.0,0,壹樓空地。對於屋況設備或水電管線或壁癌或滲漏水等有瑕疵，賣方皆不處理，賣方已由買賣總價中折讓部分價金予買方作為補償，買方同意免除賣方上開物之瑕疵擔保責任。陽台外推；頂樓加蓋；其他增建；,RPXPMLOKIIGGFBG28DA,210.49,26.46,0.0,無,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮河堤路８號十二樓之八,16.03,都市：其他:住宅區,,,1100904,土地2建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080103,84.34,0,0,1,有,有,7900000,93668,,0.0,0,第1號、第2號及第43號至第115號停車位屬共有部分之汽車停車位，編屬本大廈共有部分建號即大公，其使用應依本大廈住戶管理規約共同使用之。,RPRQMLOKIIGGFBG77DA,40.92,5.58,0.0,有,049
頭城鎮,車位,宜蘭縣頭城鎮河堤路８號,11.53,都市：其他:住宅區,,,1100904,土地2建物1車位1,一層,十五層,其他,辦公室,鋼筋混凝土造,1080103,60.23,0,0,0,無,有,900000,,坡道平面,60.23,900000,僅車位交易；,RPSQMLOKIIGGFBG87DA,0.0,0.0,0.0,有,022
員山鄉,房地(土地+建物),宜蘭縣員山鄉永廣路６７之６號,96.89,,鄉村區,乙種建築用地,1100919,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060330,228.04,4,2,4,有,無,10900000,47799,,0.0,0,,RPOOMLPKIIGGFBG47EA,199.03,29.01,0.0,有,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷９弄１１號,94.55,,鄉村區,乙種建築用地,1090224,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,153.64,3,2,3,有,無,8300000,54022,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLPKIIGGFBG77EA,142.09,11.55,0.0,無,
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢德路二段３４巷９弄１號,82.92,,鄉村區,乙種建築用地,1090716,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100720,154.33,3,2,3,有,無,8100000,52485,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLPKIIGGFBG87EA,139.93,14.4,0.0,無,
