鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中西區,房地(土地+建物),臺南市中西區金華路三段２３０號十一樓之１４,3.0,都市：其他:商業區,,,1100924,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750121,32.19,1,0,1,有,有,1580000,49084,,0.0,0,,RPWNMLMKIIGGFAD37DA,26.7,0.0,0.0,有,
北區,房地(土地+建物)+車位,臺南市北區中華北路一段７８巷５７號十八樓,18.29,都市：其他:商業區,,,1100904,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1090109,208.06,3,2,2,有,有,15400000,74017,坡道平面,36.01,0,,RPWPMLSJIIGGFAD08DA,93.38,21.37,0.0,有,0072
北區,房地(土地+建物),臺南市北區大興街５８４號,99.68,都市：其他:住宅區,,,1100907,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0830503,199.24,4,2,4,有,無,15500000,77796,,0.0,0,頂樓加蓋；其他增建；,RPXPMLSJIIGGFAD18DA,187.0,12.24,0.0,無,
安平區,房地(土地+建物)+車位,臺南市安平區文平路２９０號二十四樓,26.26,都市：其他:住宅區,,,1090815,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100413,217.87,3,2,2,有,有,17170000,83872,坡道平面,29.25,1350000,預售屋、或土地及建物分件登記案件；,RPURMLRJIIGGFAD97DA,118.14,13.8,0.0,有,
中西區,房地(土地+建物)+車位,臺南市中西區中華西路二段４１６號四樓之１,34.99,都市：其他:住宅區,,,1100905,土地1建物1車位2,四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060817,386.01,4,2,4,有,有,26800000,77259,坡道平面,67.6,2200000,,RPXPMLRJIIGGFAD08DA,204.37,21.31,0.0,有,
安平區,房地(土地+建物)+車位,臺南市安平區文平路２８０號九樓,31.89,都市：其他:住宅區,,,1081014,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100413,262.19,4,2,2,有,有,18640000,74654,坡道平面,29.25,1250000,預售屋、或土地及建物分件登記案件；,RPWRMLRJIIGGFAD18DA,146.42,16.19,0.0,有,
安平區,房地(土地+建物)+車位,臺南市安平區文平路２７８號九樓,37.49,都市：其他:住宅區,,,1080722,土地1建物1車位2,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100413,312.67,4,2,3,有,有,21760000,74202,坡道平面,58.5,2900000,預售屋、或土地及建物分件登記案件；,RPXRMLRJIIGGFAD28DA,160.64,16.42,0.0,有,
安平區,房地(土地+建物),臺南市安平區光州三街９１號,86.47,都市：其他:住宅區,,,1100814,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1100312,211.29,4,2,5,有,無,18800000,88977,,0.0,0,,RPTNMLLKIIGGFAD96DA,189.06,22.23,0.0,無,
北區,房地(土地+建物)+車位,臺南市北區開南街２７５巷１２弄３８號四樓之１,44.9,都市：其他:細部計畫道路用地,,,1100908,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1050509,118.17,2,2,2,有,有,10250000,86739,一樓平面,16.6,0,,RPSPMLMKIIGGFAD17DA,66.92,6.8,0.0,有,0073
中西區,房地(土地+建物),臺南市中西區信義街１０８巷４３號,5.27,都市：其他:住宅區,,,1100828,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820327,39.95,1,1,1,有,無,1800000,45056,,0.0,0,,RPWPMLMKIIGGFAD57DA,27.6,0.0,0.0,有,
中西區,房地(土地+建物),臺南市中西區赤嵌街１５巷２之３號,39.71,都市：其他:商業區,,,1100911,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630312,69.48,4,2,3,有,無,5300000,76281,,0.0,0,,RPPQMLMKIIGGFAD96DA,69.48,0.0,0.0,無,0074
安南區,土地,溪心段941地號,262.79,都市：其他:細部計畫道路用地,,,1100811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5162000,19643,,0.0,0,包含公共設施保留地用地；,RPSNMLLKQHGGFBD67DA,0.0,0.0,0.0,無,
安南區,土地,淵東段351-2地號,57.51,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1943817,33800,,0.0,0,協議價購；,RPPNMLPJIIGGFBD96DA,0.0,0.0,0.0,無,0075
安南區,房地(土地+建物),臺南市安南區公學路六段４６４號,195.06,都市：其他:細部計畫道路用地,,,1100727,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0740108,87.32,7,2,6,有,無,4100000,46954,,0.0,0,含土地增值稅或其他稅費217024元；,RPRNMLOLRHGGFBD08DA,84.07,3.25,0.0,無,
安南區,土地,淵南段403地號,229.31,都市：其他:細部計畫道路用地,,,1101004,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11418877,49797,,0.0,0,包含公共設施保留地用地；,RPWNMLPJIIGGFBD67DA,0.0,0.0,0.0,無,
安南區,土地,淵東段316-8地號,22.38,都市：其他:細部計畫道路用地,,,1100927,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,756613,33808,,0.0,0,協議價購；,RPXPMLLJIIGGFBD57DA,0.0,0.0,0.0,無,0076
安南區,土地,淵東段316-8地號,22.38,都市：其他:細部計畫道路用地,,,1100927,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,756613,33808,,0.0,0,協議價購；,RPOQMLLJIIGGFBD76DA,0.0,0.0,0.0,無,0076
安南區,土地,淵東段316-3地號,7.13,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240994,33800,,0.0,0,協議價購；,RPPQMLLJIIGGFBD86DA,0.0,0.0,0.0,無,0078
安南區,土地,淵東段316-6地號,10.39,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,351182,33800,,0.0,0,協議價購；,RPQQMLLJIIGGFBD96DA,0.0,0.0,0.0,無,0079
安南區,土地,淵東段316-7地號,11.41,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,385658,33800,,0.0,0,協議價購；,RPRQMLLJIIGGFBD07DA,0.0,0.0,0.0,無,0080
安南區,土地,淵東段348-1地號,7.32,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,247480,33809,,0.0,0,協議價購；,RPSQMLLJIIGGFBD17DA,0.0,0.0,0.0,無,0081
安南區,土地,淵東段351-2地號,230.04,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7775268,33800,,0.0,0,協議價購；,RPUQMLLJIIGGFBD37DA,0.0,0.0,0.0,無,0075
安南區,土地,淵東段351-2地號,230.04,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7775268,33800,,0.0,0,協議價購；,RPVQMLLJIIGGFBD47DA,0.0,0.0,0.0,無,0075
安南區,土地,淵東段351-2地號,76.68,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2591756,33800,,0.0,0,協議價購；,RPXQMLLJIIGGFBD67DA,0.0,0.0,0.0,無,0075
安南區,土地,淵東段351-2地號,76.68,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2591756,33800,,0.0,0,協議價購；,RPORMLLJIIGGFBD86DA,0.0,0.0,0.0,無,0075
安南區,土地,淵東段351-2地號,76.68,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2591756,33800,,0.0,0,協議價購；,RPPRMLLJIIGGFBD96DA,0.0,0.0,0.0,無,0075
安南區,土地,淵東段351-2地號,57.51,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1943817,33800,,0.0,0,協議價購；,RPQRMLLJIIGGFBD07DA,0.0,0.0,0.0,無,0075
安南區,土地,淵東段356-3地號,131.18,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4433969,33801,,0.0,0,協議價購；,RPRRMLLJIIGGFBD17DA,0.0,0.0,0.0,無,0088
安南區,土地,淵東段356-3地號,131.18,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4433969,33801,,0.0,0,協議價購；,RPSRMLLJIIGGFBD27DA,0.0,0.0,0.0,無,0088
安南區,土地,淵東段356-3地號,131.18,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4433969,33801,,0.0,0,協議價購；,RPTRMLLJIIGGFBD37DA,0.0,0.0,0.0,無,0088
安南區,土地,淵東段356-3地號,131.18,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4433969,33801,,0.0,0,協議價購；,RPURMLLJIIGGFBD47DA,0.0,0.0,0.0,無,0088
安南區,土地,淵東段316-11地號,1.11,都市：其他:細部計畫道路用地,,,1100927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37518,33800,,0.0,0,協議價購；,RPVRMLLJIIGGFBD57DA,0.0,0.0,0.0,無,
安南區,土地,淵南段8地號,108.62,都市：其他:主要計畫道路用地,,,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2408868,22177,,0.0,0,包含公共設施保留地用地；,RPOOMLOJIIGGFBD86DA,0.0,0.0,0.0,無,0092
安南區,房地(土地+建物),臺南市安南區長溪路一段１５９巷４８號,78.43,都市：其他:住宅區,,,1100519,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100331,147.33,4,2,3,有,無,12900000,87559,,0.0,0,,RPSOMLRJIIGGFBD57DA,125.44,21.89,0.0,無,
安南區,房地(土地+建物),臺南市安南區長溪路一段１５９巷６６號,77.65,都市：其他:住宅區,,,1100710,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100331,145.57,4,2,3,有,無,13120000,90128,,0.0,0,,RPTOMLRJIIGGFBD67DA,123.94,21.63,0.0,無,
安南區,房地(土地+建物),臺南市安南區長溪路一段１５９巷５８號,77.65,都市：其他:住宅區,,,1100905,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100331,145.57,4,2,3,有,無,13130000,90197,,0.0,0,,RPUOMLRJIIGGFBD77DA,123.94,21.63,0.0,無,
安南區,土地,公塭段1022地號,386.07,都市：其他:公園兼兒童遊樂場用地,,,1100908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3590416,9300,,0.0,0,包含公共設施保留地用地；,RPWPMLQJIIGGFBD97DA,0.0,0.0,0.0,無,0093
安南區,土地,公塭段1022地號,488.23,都市：其他:公園兼兒童遊樂場用地,,,1100908,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4540508,9300,,0.0,0,包含公共設施保留地用地；,SPWPMLQJIIGGFBD08DA,0.0,0.0,0.0,無,0093
安南區,土地,學北段1201地號,165.34,都市：其他:農業區,,,1101005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,7258,,0.0,0,,RPPNMLMKIIGGFBD76DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區城西街二段２２５號,131.83,都市：其他:低密度住宅區,,,1101003,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0800822,181.21,4,1,3,有,無,3000000,16555,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLMKIIGGFBD67DA,171.03,10.18,0.0,無,
