鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鹿港鎮,土地,上林段485-196地號,197.85,,工業區,丁種建築用地,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3147398,15908,,0.0,0,,RPUNMLOKIIGGFCN58DA,0.0,0.0,0.0,無,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿和路二段４３０巷７號,75.0,,鄉村區,乙種建築用地,1100913,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0910816,166.08,5,3,3,有,無,6800000,40944,,0.0,0,未登記建物；,RPPNMLNKIIGGFCN97DA,144.46,21.62,0.0,無,
福興鄉,房地(土地+建物),彰化縣福興鄉彰鹿路四段２號,73.0,,特定農業區,甲種建築用地,1100904,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670205,102.51,2,2,2,有,無,8600000,83894,,0.0,0,其他增建；,RPTNMLNKIIGGFCN38DA,102.51,0.0,0.0,無,085
鹿港鎮,土地,上林段485-241地號,475.75,,工業區,丁種建築用地,1100930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7618090,16013,,0.0,0,政府機關標讓售；,RPXNMLNKIIGGFCN78DA,0.0,0.0,0.0,無,
和美鎮,房地(土地+建物),彰化縣和美鎮彰美路四段２２４巷１９號,74.51,,鄉村區,乙種建築用地,1100918,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690201,104.28,2,2,2,有,無,6150000,58976,,0.0,0,,RPQNMLOKIIGGFBN08DA,104.28,0.0,0.0,無,086
福興鄉,房地(土地+建物),彰化縣福興鄉鎮平街２６之１３號,94.73,,鄉村區,乙種建築用地,1100905,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051121,146.98,4,2,3,有,無,7090000,48238,,0.0,0,陽台外推；,RPXNMLOLRHGGFCN17DA,146.98,0.0,0.0,無,087
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮顏厝巷３之２２號,141.17,,特定農業區,甲種建築用地,1100831,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100615,200.18,4,2,3,有,無,8800000,43960,,0.0,0,,RPTNMLSLRHGGFCN17DA,190.72,9.46,0.0,無,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮顏厝巷３之１３號,87.47,,特定農業區,甲種建築用地,1100831,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100615,181.35,4,2,3,有,無,8400000,46319,,0.0,0,,RPQNMLNLRHGGFCN98DA,181.35,0.0,0.0,無,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿草路二段８１７號,184.04,,鄉村區,乙種建築用地,1100908,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690701,113.1,0,0,0,無,無,10200000,90186,,0.0,0,備註：含未辦保存登記建物乙棟。其他增建；,RPOOMLTLRHGGFCN86DA,113.1,0.0,0.0,無,088
員林市,房地(土地+建物),彰化縣員林市萬年路二段１１巷１１號,89.73,都市：其他:第二種住宅區,,,1100918,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080627,228.25,4,2,4,有,有,16380000,71763,,0.0,0,,RPPNMLNKIIGGFDN08DA,228.25,0.0,0.0,有,
員林市,房地(土地+建物),彰化縣員林市萬年路二段１１巷５號,86.84,都市：其他:第二種住宅區,,,1100916,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080826,223.87,4,2,4,有,有,16580000,74061,,0.0,0,,RPQNMLNKIIGGFDN18DA,201.35,22.52,0.0,有,
