鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街３３號九樓之１,11.87,都市：其他:第三種商業區,,,1100908,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071126,120.19,2,1,2,有,有,11500000,105496,坡道平面,25.4,1500000,,RPTPMLSJRHGGFCB58DA,56.25,6.82,0.0,有,0070
南屯區,房地(土地+建物),臺中市南屯區文心路一段３７８號五樓之１,6.82,都市：其他:第三之一種商業區,,,1100909,土地1建物1車位0,五層,二十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830825,79.87,1,1,1,有,有,5479000,68599,,0.0,0,,RPORMLTJRHGGFCB38DA,52.33,2.71,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街６７號十一樓之７,15.62,都市：其他:第二種住宅區,,,1100830,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960918,154.93,3,2,2,有,有,15600000,100691,坡道平面,27.77,0,陽台外推；,RPRQMLQJRHGGFCB28DA,75.51,15.57,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩路８１０號七樓之２,23.16,都市：其他:第二種住宅區,,,1100822,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890408,216.22,4,2,2,有,有,18300000,84636,坡道平面,19.92,0,,RPSNMLMJRHGGFCB67DA,121.33,21.27,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號二十三樓之３,18.5,都市：其他:第三種商業區,,,1061107,土地1建物1車位2,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,194.13,3,2,2,有,有,17960000,108825,坡道平面,57.58,3100000,預售屋、或土地及建物分件登記案件；,RPQVMLLMQHGGFCB38DA,77.49,12.22,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號十八樓之３,15.8,都市：其他:第三種商業區,,,1061230,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,165.54000000000002,3,2,2,有,有,15900000,106764,坡道平面,28.79,1300000,預售屋、或土地及建物分件登記案件；,RPROMLLMQHGGFCB77DA,77.49,12.38,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號十八樓之１,16.7,都市：其他:第三種商業區,,,1100103,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,173.82,3,2,2,有,有,19450000,124112,坡道平面,28.79,1450000,預售屋、或土地及建物分件登記案件；,RPTOMLLMQHGGFCB97DA,81.09,14.31,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號二十一樓之６,13.09,都市：其他:第三種商業區,,,1060914,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,137.38,2,2,1,有,有,13230000,111244,坡道平面,28.79,1150000,預售屋、或土地及建物分件登記案件；,RPXQMLLMQHGGFCB58DA,61.36,9.89,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區寶慶街７號十九樓之５,9.7,都市：其他:第三種商業區,,,1070401,土地1建物1車位0,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,102.05000000000001,2,2,1,有,有,10960000,107398,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUPMLLMQHGGFCB18DA,57.53,9.39,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街７號十六樓之７,14.65,都市：其他:第三種商業區,,,1061106,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,153.59,3,2,2,有,有,16060000,115465,坡道平面,28.79,1650000,預售屋、或土地及建物分件登記案件；,RPXVMLKMQHGGFCB98DA,70.09,11.91,0.0,有,
